상가업소번호,상호명,상권업종대분류명,상권업종중분류명,상권업종소분류명,시군구코드,시군구명,행정동코드,행정동명,경도,위도
MA0106202509A0776417,통통손만두,음식,기타 간이,김밥/만두/분식,11170,용산구,11170555,청파동,126.963695983216,37.5513324117351
MA0106202509A0884899,유나이트,음식,한식,백반/한정식,11170,용산구,11170555,청파동,126.969967917866,37.5451623323392
MA0106202509A0397440,그릴도하GRILLDOHA,음식,서양식,경양식,11170,용산구,11170685,한남동,126.999705822747,37.5367508122759
MA0106202509A1676408,옥탑방야옹이,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170625,한강로동,126.971308855695,37.5303502204678
MA0106202509A2111664,아모레퍼시픽AP피트니스,예술·스포츠,스포츠 서비스,헬스장,11170,용산구,11170625,한강로동,126.969464726428,37.5304038181439
MA0106202508A0915296,언내추럴셀렉션,예술·스포츠,스포츠 서비스,헬스장,11170,용산구,11170530,남영동,126.972321503397,37.5454241972283
MA0106202508A0786993,호텔후암,숙박,일반 숙박,여관/모텔,11170,용산구,11170510,후암동,126.981237913157,37.5472459686133
MA0106202508A2368866,로우클래식지점,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170685,한남동,127.001629254314,37.535138010278
MA0106202509A2341457,챔프커피로스팅컴퍼니,음식,비알코올 ,카페,11170,용산구,11170560,원효로1동,126.967639359791,37.5393953195765
MA0106202509A0589158,현대상사,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170580,효창동,126.95793926065,37.5451316304769
MA0106202509A1395149,엠지지더레드,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.995429098654,37.5341198021204
MA0106202509A2161496,좋은습관피티스튜디오용산,예술·스포츠,스포츠 서비스,헬스장,11170,용산구,11170560,원효로1동,126.965773256687,37.5375207130354
MA0106202508A0747819,무아가,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170685,한남동,127.001108821287,37.5367057574113
MA0106202508A2207088,모노맨션신흥시장점,과학·기술,사진 촬영,사진촬영업,11170,용산구,11170520,용산2가동,126.985085809228,37.5451201595456
MA0106202508A2091870,이아,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170650,이태원1동,126.995745933715,37.5334170332089
MA0106202509A1151195,애프터글로우,음식,한식,백반/한정식,11170,용산구,11170650,이태원1동,126.993562295701,37.5338223848042
MA0106202509A0796477,얼음정원,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170640,이촌2동,126.95483801992,37.5275609754653
MA0106202509A1597035,뮤땅봉비방,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.98882169215,37.5338851012997
MA0106202509A1541221,까로,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.992102935884,37.5323536645005
MA0106202509A2331608,브랜드지놈,소매,의약·화장품 소매,화장품 소매업,11170,용산구,11170685,한남동,127.010940846498,37.5348041444243
MA0106202509A1116739,팔월,음식,일식,일식 회/초밥,11170,용산구,11170625,한강로동,126.973117301934,37.5351439717746
MA0106202509A0348102,필라테스간결,교육,기타 교육,요가/필라테스 학원,11170,용산구,11170555,청파동,126.966116527639,37.5540541451845
MA0106202509A1533494,카펫앤스카이,음식,한식,백반/한정식,11170,용산구,11170510,후암동,126.978012897508,37.5470021424431
MA0106202508A1640469,라시엘발레학원,교육,일반 교육,입시·교과학원,11170,용산구,11170580,효창동,126.961981567737,37.5400603736137
MA0106202508A2088261,이마트24 한강이촌1호점,소매,종합 소매,편의점,11170,용산구,11170630,이촌1동,126.982173423616,37.5153596765789
MA0106202509A2354798,허밍,음식,한식,백반/한정식,11170,용산구,11170530,남영동,126.972162679886,37.5465053587756
MA0106202509A1307875,무쉬,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170510,후암동,126.978895796436,37.5461283345218
MA0106202508A2214007,에너지,음식,한식,백반/한정식,11170,용산구,11170590,용문동,126.96025227514,37.5364738233476
MA0106202509A0422545,어반에프앤비,음식,중식,중국집,11170,용산구,11170685,한남동,127.012774124383,37.5370024018868
MA0106202508A1595220,하이케이푸드,소매,가전·통신 소매,컴퓨터/소프트웨어 소매업,11170,용산구,11170530,남영동,126.972466846056,37.5502175447432
MA0106202508A2131457,매드(MAD),음식,한식,백반/한정식,11170,용산구,11170650,이태원1동,126.994761493558,37.5351559253454
MA0106202508A1721075,토와에(TOWAE),수리·개인,이용·미용,미용실,11170,용산구,11170685,한남동,127.002771942496,37.533714407625
MA0106202509A0572988,플라시드하우스,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170520,용산2가동,126.982483316121,37.5445431626418
MA0106202509A0994710,뭐먹을래,음식,한식,백반/한정식,11170,용산구,11170520,용산2가동,126.985391317548,37.5452102976577
MA0106202509A1728052,리피앤코,음식,한식,백반/한정식,11170,용산구,11170650,이태원1동,126.991898964088,37.5353359638215
MA0106202509A2141697,녹센,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170650,이태원1동,126.987984331951,37.5346238397945
MA0106202511A1525037,면식당용산청파점,음식,한식,백반/한정식,11170,용산구,11170555,청파동,126.966030145321,37.5448999754256
MA0106202509A1383886,MONUQ,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170685,한남동,127.001606661156,37.536786841733
MA0106202509A1098991,예일뮤직아카데미,교육,일반 교육,입시·교과학원,11170,용산구,11170530,남영동,126.971767354456,37.5445591067889
MA0106202509A1233033,저스트러닝,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170625,한강로동,126.955050833585,37.5311200128408
MA0106202509A2447237,리수선,수리·개인,기타 가정용품 수리,그 외 기타 개인/가정용품 수리업,11170,용산구,11170650,이태원1동,126.992396907445,37.5342097459222
MA0106202511A1717307,세릭,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170625,한강로동,126.969510138331,37.5300163992434
MA0106202509A1850463,느닷,소매,오락용품 소매,서점,11170,용산구,11170530,남영동,126.974269134203,37.5416134100284
MA0106202509A2320590,무화과나무,소매,식물 소매,꽃집,11170,용산구,11170660,이태원2동,126.98965868997,37.5356511391368
MA0106202509A1327152,댕댕문방구,소매,애완동물·용품 소매,애완동물/애완용품 소매업,11170,용산구,11170660,이태원2동,126.990664998248,37.5410121745201
MA0106202509A0995721,신용산수약국,소매,의약·화장품 소매,의료기기 소매업,11170,용산구,11170625,한강로동,126.968163840596,37.5299980239665
MA0106202509A1934291,낭라이,음식,한식,백반/한정식,11170,용산구,11170650,이태원1동,126.98864057673,37.5344797446073
MA0106202509A1115050,엉클스컴퍼니,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170560,원효로1동,126.966428943422,37.5387732916034
MA0106202509A1526728,메바그,음식,기타 간이,빵/도넛,11170,용산구,11170510,후암동,126.975997940043,37.5491821670364
MA0106202509A1652109,아트피플크리에이션,소매,장식품 소매,예술품 소매업,11170,용산구,11170625,한강로동,126.970811017742,37.5304582186472
MA0106202511A0041235,무한파워밧데리,소매,자동차 부품 소매,자동차 부품 소매업,11170,용산구,11170560,원효로1동,126.961837719006,37.5336902541435
MA0106202511A0572804,칼로리바한남,소매,기타 생활용품 소매,주방/가정용품 소매업,11170,용산구,11170685,한남동,127.008383751092,37.5340655329381
MA0106202509A2254801,텐잇츠,소매,섬유·의복·신발 소매,기타 의류 소매업,11170,용산구,11170650,이태원1동,126.99524802598,37.5348586156706
MA0106202509A1306994,물고기주택극진,음식,일식,일식 회/초밥,11170,용산구,11170625,한강로동,126.964635853023,37.5261407325787
MA0106202509A0035277,씨유원효로고가점,소매,종합 소매,편의점,11170,용산구,11170570,원효로2동,126.956950160593,37.5334993634161
MA0106202509A2024234,제로플러스숙명여대점,과학·기술,사진 촬영,사진촬영업,11170,용산구,11170555,청파동,126.96676559238,37.5450713745546
MA0106202509A2276510,와이서울,음식,서양식,경양식,11170,용산구,11170650,이태원1동,126.995836402185,37.5342009072638
MA0106202509A2462938,장안성,음식,중식,중국집,11170,용산구,11170685,한남동,127.006596059977,37.5333538555521
MA0106202509A1301323,미스타교자남영점,음식,중식,중국집,11170,용산구,11170530,남영동,126.972854222455,37.5430096426715
MA0106202509A2376288,데니스모아,음식,서양식,경양식,11170,용산구,11170520,용산2가동,126.984090331294,37.5436604107077
MA0106202509A2064008,브로트아트신,음식,한식,백반/한정식,11170,용산구,11170625,한강로동,126.96964534522,37.531385956197
MA0106202509A2067686,비바쌀롱,음식,비알코올 ,카페,11170,용산구,11170520,용산2가동,126.98518767437,37.5450030424679
MA0106202511A0561034,공탕용,음식,한식,백반/한정식,11170,용산구,11170625,한강로동,126.964092932915,37.5259333382809
MA0106202511A0987448,스마일베어바버샵,수리·개인,이용·미용,미용실,11170,용산구,11170650,이태원1동,126.991141152461,37.533254597377
MA0106202509A2291375,우리동네음악학원,교육,기타 교육,음악학원,11170,용산구,11170590,용문동,126.960590827159,37.5381497974893
MA0106202509A0440200,우디즈피자앤버거스,음식,서양식,경양식,11170,용산구,11170660,이태원2동,126.989194268848,37.5393451991414
MA0106202509A1291886,화이트퓨처,과학·기술,회계·세무,공인회계사,11170,용산구,11170660,이태원2동,126.995609789045,37.5398411619577
MA0106202509A2259359,용산오늘약국,소매,의약·화장품 소매,의료기기 소매업,11170,용산구,11170625,한강로동,126.967779088991,37.5302141599789
MA0106202509A0046736,무인양품,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170625,한강로동,126.964735959893,37.5297717997901
MA0106202509A1928058,단테,음식,한식,백반/한정식,11170,용산구,11170510,후암동,126.977004663967,37.5505969349907
MA0106202509A2112449,소브,음식,기타 간이,빵/도넛,11170,용산구,11170685,한남동,126.994908406304,37.5376967533335
MA0106202509A2063222,정문약국,소매,의약·화장품 소매,의료기기 소매업,11170,용산구,11170685,한남동,127.004842382949,37.5332368103456
MA0106202511A1306379,나유플라워,소매,식물 소매,꽃집,11170,용산구,11170530,남영동,126.972989448805,37.5445593926541
MA0106202509A2390694,대합실,음식,한식,백반/한정식,11170,용산구,11170625,한강로동,126.963866379931,37.5265459505904
MA0106202509A1391756,캐러벨이스트아시아한남점,음식,한식,백반/한정식,11170,용산구,11170685,한남동,127.00857603824,37.5336060086471
MA0106202509A0748805,메가엠지씨커피용산경찰서점,음식,비알코올 ,카페,11170,용산구,11170560,원효로1동,126.969121129658,37.5405670163056
MA0106202509A0028315,브이앤씨라이프드레곤시티점,소매,기타 상품 소매,그 외 기타 상품 전문 소매업,11170,용산구,11170625,한강로동,126.960888134422,37.5321672517216
MA0106202511A1018160,이앤에스세븐,음식,한식,백반/한정식,11170,용산구,11170630,이촌1동,126.967760556678,37.5206995717351
MA0106202511A2131357,글로리아,소매,섬유·의복·신발 소매,가방 소매업,11170,용산구,11170650,이태원1동,126.993618783127,37.5347954688176
MA0106202509A0957483,호수HOSU,소매,섬유·의복·신발 소매,가발 소매업,11170,용산구,11170560,원효로1동,126.963001765909,37.536321546676
MA0106202509A1270816,피스앤블레스,소매,섬유·의복·신발 소매,침구류/커튼 소매업,11170,용산구,11170685,한남동,126.998110480512,37.5366066374432
MA0106202511A0341343,촘피,음식,한식,백반/한정식,11170,용산구,11170685,한남동,127.006516655042,37.5309752167782
MA0106202509A1964114,해븐스브래드카페,음식,기타 간이,빵/도넛,11170,용산구,11170555,청파동,126.96941354039,37.5449279302508
MA0106202509A1949140,메가엠지씨커피용산하이브점,음식,비알코올 ,카페,11170,용산구,11170625,한강로동,126.96430882185,37.5239511987347
MA0106202509A1739506,힐링,수리·개인,욕탕·신체관리,마사지/안마,11170,용산구,11170530,남영동,126.972040041381,37.5415858732857
MA0106202509A0470736,해방사,소매,장식품 소매,기념품점,11170,용산구,11170520,용산2가동,126.984090331294,37.5436604107077
MA0106202509A2111641,아모레퍼시픽AP피트니스,예술·스포츠,스포츠 서비스,헬스장,11170,용산구,11170625,한강로동,126.968673452479,37.5287908181047
MA0106202511A1878996,생각과생각사이,음식,한식,백반/한정식,11170,용산구,11170520,용산2가동,126.986331547792,37.5396242125165
MA0106202511A2021756,후암온담,음식,기타 간이,빵/도넛,11170,용산구,11170510,후암동,126.977288997804,37.5459208066303
MA0106202509A0831456,비에이치씨한강공원이촌,음식,기타 간이,치킨,11170,용산구,11170630,이촌1동,126.982173423616,37.5153596765789
MA0106202509A0074954,옥수동화덕피자숙대남영점,음식,기타 간이,피자,11170,용산구,11170530,남영동,126.972740897329,37.5434781362984
MA0106202509A1902465,시드니다컴,과학·기술,광고,광고 대행업,11170,용산구,11170510,후암동,126.978895796436,37.5461283345218
